Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Hombres;03 Asturias, Principado de;De 20 a 24 años;2018T2;3
Hombres;03 Asturias, Principado de;De 20 a 24 años;2018T1;3
Hombres;03 Asturias, Principado de;De 20 a 24 años;2017T4;2,7
Hombres;03 Asturias, Principado de;De 20 a 24 años;2017T3;3,7
Hombres;03 Asturias, Principado de;De 20 a 24 años;2017T2;4,2
Hombres;03 Asturias, Principado de;De 20 a 24 años;2017T1;2,6
Hombres;03 Asturias, Principado de;De 20 a 24 años;2016T4;4,3
Hombres;03 Asturias, Principado de;De 20 a 24 años;2016T3;5,2
Hombres;03 Asturias, Principado de;De 20 a 24 años;2016T2;5,9
Hombres;03 Asturias, Principado de;De 20 a 24 años;2016T1;4,6
Hombres;03 Asturias, Principado de;De 20 a 24 años;2015T4;4,5
Hombres;03 Asturias, Principado de;De 20 a 24 años;2015T3;2,7
Hombres;03 Asturias, Principado de;De 20 a 24 años;2015T2;4,4
Hombres;03 Asturias, Principado de;De 20 a 24 años;2015T1;3,6
Hombres;03 Asturias, Principado de;De 20 a 24 años;2014T4;3,7
Hombres;03 Asturias, Principado de;De 20 a 24 años;2014T3;3,3
Hombres;03 Asturias, Principado de;De 20 a 24 años;2014T2;4,4
Hombres;03 Asturias, Principado de;De 20 a 24 años;2014T1;5,5
Hombres;03 Asturias, Principado de;De 20 a 24 años;2013T4;4,5
Hombres;03 Asturias, Principado de;De 20 a 24 años;2013T3;5,8
Hombres;03 Asturias, Principado de;De 20 a 24 años;2013T2;6
Hombres;03 Asturias, Principado de;De 20 a 24 años;2013T1;7,7
Hombres;03 Asturias, Principado de;De 20 a 24 años;2012T4;6,4
Hombres;03 Asturias, Principado de;De 20 a 24 años;2012T3;5,5
Hombres;03 Asturias, Principado de;De 20 a 24 años;2012T2;5,5
Hombres;03 Asturias, Principado de;De 20 a 24 años;2012T1;6,9
Hombres;03 Asturias, Principado de;De 20 a 24 años;2011T4;6,7
Hombres;03 Asturias, Principado de;De 20 a 24 años;2011T3;6
Hombres;03 Asturias, Principado de;De 20 a 24 años;2011T2;5,5
Hombres;03 Asturias, Principado de;De 20 a 24 años;2011T1;6,2
Hombres;03 Asturias, Principado de;De 20 a 24 años;2010T4;5,2
Hombres;03 Asturias, Principado de;De 20 a 24 años;2010T3;4,9
Hombres;03 Asturias, Principado de;De 20 a 24 años;2010T2;4,6
Hombres;03 Asturias, Principado de;De 20 a 24 años;2010T1;6,8
Hombres;03 Asturias, Principado de;De 20 a 24 años;2009T4;6,3
Hombres;03 Asturias, Principado de;De 20 a 24 años;2009T3;5,2
Hombres;03 Asturias, Principado de;De 20 a 24 años;2009T2;4,5
Hombres;03 Asturias, Principado de;De 20 a 24 años;2009T1;4,5
Hombres;03 Asturias, Principado de;De 20 a 24 años;2008T4;3,3
Hombres;03 Asturias, Principado de;De 20 a 24 años;2008T3;3,2
Hombres;03 Asturias, Principado de;De 20 a 24 años;2008T2;3,7
Hombres;03 Asturias, Principado de;De 20 a 24 años;2008T1;2,3
Hombres;03 Asturias, Principado de;De 20 a 24 años;2007T4;2,7
Hombres;03 Asturias, Principado de;De 20 a 24 años;2007T3;3,6
Hombres;03 Asturias, Principado de;De 20 a 24 años;2007T2;2,4
Hombres;03 Asturias, Principado de;De 20 a 24 años;2007T1;2,3
Hombres;03 Asturias, Principado de;De 20 a 24 años;2006T4;2,5
Hombres;03 Asturias, Principado de;De 20 a 24 años;2006T3;5,4
Hombres;03 Asturias, Principado de;De 20 a 24 años;2006T2;4,3
Hombres;03 Asturias, Principado de;De 20 a 24 años;2006T1;6,6
Hombres;03 Asturias, Principado de;De 20 a 24 años;2005T4;4,3
Hombres;03 Asturias, Principado de;De 20 a 24 años;2005T3;3,5
Hombres;03 Asturias, Principado de;De 20 a 24 años;2005T2;4,9
Hombres;03 Asturias, Principado de;De 20 a 24 años;2005T1;4,3
Hombres;03 Asturias, Principado de;De 20 a 24 años;2004T4;4,3
Hombres;03 Asturias, Principado de;De 20 a 24 años;2004T3;4,7
Hombres;03 Asturias, Principado de;De 20 a 24 años;2004T2;5,4
Hombres;03 Asturias, Principado de;De 20 a 24 años;2004T1;3,6
Hombres;03 Asturias, Principado de;De 20 a 24 años;2003T4;3,5
Hombres;03 Asturias, Principado de;De 20 a 24 años;2003T3;4,1
Hombres;03 Asturias, Principado de;De 20 a 24 años;2003T2;3
Hombres;03 Asturias, Principado de;De 20 a 24 años;2003T1;4,9
Hombres;03 Asturias, Principado de;De 20 a 24 años;2002T4;4,2
Hombres;03 Asturias, Principado de;De 20 a 24 años;2002T3;4,5
Hombres;03 Asturias, Principado de;De 20 a 24 años;2002T2;3,6
Hombres;03 Asturias, Principado de;De 20 a 24 años;2002T1;4,1
Hombres;03 Asturias, Principado de;De 25 a 34 años;2024T3;3,2
Hombres;03 Asturias, Principado de;De 25 a 34 años;2024T2;4,5
Hombres;03 Asturias, Principado de;De 25 a 34 años;2024T1;3,2
Hombres;03 Asturias, Principado de;De 25 a 34 años;2023T4;5,9
Hombres;03 Asturias, Principado de;De 25 a 34 años;2023T3;5,7
Hombres;03 Asturias, Principado de;De 25 a 34 años;2023T2;4,6
Hombres;03 Asturias, Principado de;De 25 a 34 años;2023T1;7,9
Hombres;03 Asturias, Principado de;De 25 a 34 años;2022T4;4,1
Hombres;03 Asturias, Principado de;De 25 a 34 años;2022T3;4,4
Hombres;03 Asturias, Principado de;De 25 a 34 años;2022T2;7,5
Hombres;03 Asturias, Principado de;De 25 a 34 años;2022T1;4,8
Hombres;03 Asturias, Principado de;De 25 a 34 años;2021T4;5,8
Hombres;03 Asturias, Principado de;De 25 a 34 años;2021T3;6,3
Hombres;03 Asturias, Principado de;De 25 a 34 años;2021T2;6,9
Hombres;03 Asturias, Principado de;De 25 a 34 años;2021T1;7,5
Hombres;03 Asturias, Principado de;De 25 a 34 años;2020T4;8,5
Hombres;03 Asturias, Principado de;De 25 a 34 años;2020T3;8,2
Hombres;03 Asturias, Principado de;De 25 a 34 años;2020T2;10,5
Hombres;03 Asturias, Principado de;De 25 a 34 años;2020T1;8
Hombres;03 Asturias, Principado de;De 25 a 34 años;2019T4;8,5
Hombres;03 Asturias, Principado de;De 25 a 34 años;2019T3;9
Hombres;03 Asturias, Principado de;De 25 a 34 años;2019T2;6,5
Hombres;03 Asturias, Principado de;De 25 a 34 años;2019T1;8,3
Hombres;03 Asturias, Principado de;De 25 a 34 años;2018T4;7
Hombres;03 Asturias, Principado de;De 25 a 34 años;2018T3;7
Hombres;03 Asturias, Principado de;De 25 a 34 años;2018T2;4,5
Hombres;03 Asturias, Principado de;De 25 a 34 años;2018T1;5,9
Hombres;03 Asturias, Principado de;De 25 a 34 años;2017T4;5,9
Hombres;03 Asturias, Principado de;De 25 a 34 años;2017T3;8,3
Hombres;03 Asturias, Principado de;De 25 a 34 años;2017T2;7,4
Hombres;03 Asturias, Principado de;De 25 a 34 años;2017T1;10,7
Hombres;03 Asturias, Principado de;De 25 a 34 años;2016T4;11,6
Hombres;03 Asturias, Principado de;De 25 a 34 años;2016T3;13,8
Hombres;03 Asturias, Principado de;De 25 a 34 años;2016T2;13,8
Hombres;03 Asturias, Principado de;De 25 a 34 años;2016T1;13,4
Hombres;03 Asturias, Principado de;De 25 a 34 años;2015T4;13,8
Hombres;03 Asturias, Principado de;De 25 a 34 años;2015T3;13
Hombres;03 Asturias, Principado de;De 25 a 34 años;2015T2;12,7
Hombres;03 Asturias, Principado de;De 25 a 34 años;2015T1;11,7
Hombres;03 Asturias, Principado de;De 25 a 34 años;2014T4;14,4
Hombres;03 Asturias, Principado de;De 25 a 34 años;2014T3;15,7
Hombres;03 Asturias, Principado de;De 25 a 34 años;2014T2;16,2
Hombres;03 Asturias, Principado de;De 25 a 34 años;2014T1;17,1
Hombres;03 Asturias, Principado de;De 25 a 34 años;2013T4;20,4
Hombres;03 Asturias, Principado de;De 25 a 34 años;2013T3;22
Hombres;03 Asturias, Principado de;De 25 a 34 años;2013T2;20,6
Hombres;03 Asturias, Principado de;De 25 a 34 años;2013T1;20,5
Hombres;03 Asturias, Principado de;De 25 a 34 años;2012T4;22,1
Hombres;03 Asturias, Principado de;De 25 a 34 años;2012T3;15,5
Hombres;03 Asturias, Principado de;De 25 a 34 años;2012T2;17,5
Hombres;03 Asturias, Principado de;De 25 a 34 años;2012T1;17
Hombres;03 Asturias, Principado de;De 25 a 34 años;2011T4;16,6
Hombres;03 Asturias, Principado de;De 25 a 34 años;2011T3;14,6
Hombres;03 Asturias, Principado de;De 25 a 34 años;2011T2;15
Hombres;03 Asturias, Principado de;De 25 a 34 años;2011T1;15,1
Hombres;03 Asturias, Principado de;De 25 a 34 años;2010T4;13,6
Hombres;03 Asturias, Principado de;De 25 a 34 años;2010T3;13,4
Hombres;03 Asturias, Principado de;De 25 a 34 años;2010T2;15,2
Hombres;03 Asturias, Principado de;De 25 a 34 años;2010T1;18,4
Hombres;03 Asturias, Principado de;De 25 a 34 años;2009T4;14,7
Hombres;03 Asturias, Principado de;De 25 a 34 años;2009T3;13,9
Hombres;03 Asturias, Principado de;De 25 a 34 años;2009T2;13,9
Hombres;03 Asturias, Principado de;De 25 a 34 años;2009T1;10,6
Hombres;03 Asturias, Principado de;De 25 a 34 años;2008T4;7,6
Hombres;03 Asturias, Principado de;De 25 a 34 años;2008T3;5,9
Hombres;03 Asturias, Principado de;De 25 a 34 años;2008T2;4,9
Hombres;03 Asturias, Principado de;De 25 a 34 años;2008T1;4,3
Hombres;03 Asturias, Principado de;De 25 a 34 años;2007T4;4,9
Hombres;03 Asturias, Principado de;De 25 a 34 años;2007T3;5,2
Hombres;03 Asturias, Principado de;De 25 a 34 años;2007T2;6,3
Hombres;03 Asturias, Principado de;De 25 a 34 años;2007T1;6,9
Hombres;03 Asturias, Principado de;De 25 a 34 años;2006T4;8,1
Hombres;03 Asturias, Principado de;De 25 a 34 años;2006T3;6,7
Hombres;03 Asturias, Principado de;De 25 a 34 años;2006T2;5
Hombres;03 Asturias, Principado de;De 25 a 34 años;2006T1;6,2
Hombres;03 Asturias, Principado de;De 25 a 34 años;2005T4;7,8
Hombres;03 Asturias, Principado de;De 25 a 34 años;2005T3;9,5
Hombres;03 Asturias, Principado de;De 25 a 34 años;2005T2;8
Hombres;03 Asturias, Principado de;De 25 a 34 años;2005T1;8,4
Hombres;03 Asturias, Principado de;De 25 a 34 años;2004T4;7,9
Hombres;03 Asturias, Principado de;De 25 a 34 años;2004T3;7,5
Hombres;03 Asturias, Principado de;De 25 a 34 años;2004T2;5,7
Hombres;03 Asturias, Principado de;De 25 a 34 años;2004T1;8,7
Hombres;03 Asturias, Principado de;De 25 a 34 años;2003T4;7,9
Hombres;03 Asturias, Principado de;De 25 a 34 años;2003T3;10,6
Hombres;03 Asturias, Principado de;De 25 a 34 años;2003T2;8,8
Hombres;03 Asturias, Principado de;De 25 a 34 años;2003T1;9,9
Hombres;03 Asturias, Principado de;De 25 a 34 años;2002T4;7,7
Hombres;03 Asturias, Principado de;De 25 a 34 años;2002T3;6,9
Hombres;03 Asturias, Principado de;De 25 a 34 años;2002T2;7,5
Hombres;03 Asturias, Principado de;De 25 a 34 años;2002T1;7
Hombres;03 Asturias, Principado de;De 35 a 44 años;2024T3;1,4
Hombres;03 Asturias, Principado de;De 35 a 44 años;2024T2;5
Hombres;03 Asturias, Principado de;De 35 a 44 años;2024T1;6
Hombres;03 Asturias, Principado de;De 35 a 44 años;2023T4;4,6
Hombres;03 Asturias, Principado de;De 35 a 44 años;2023T3;5,5
Hombres;03 Asturias, Principado de;De 35 a 44 años;2023T2;4,5
Hombres;03 Asturias, Principado de;De 35 a 44 años;2023T1;5,6
Hombres;03 Asturias, Principado de;De 35 a 44 años;2022T4;8,1
Hombres;03 Asturias, Principado de;De 35 a 44 años;2022T3;5,6
Hombres;03 Asturias, Principado de;De 35 a 44 años;2022T2;4,4
Hombres;03 Asturias, Principado de;De 35 a 44 años;2022T1;5,8
Hombres;03 Asturias, Principado de;De 35 a 44 años;2021T4;6,3
Hombres;03 Asturias, Principado de;De 35 a 44 años;2021T3;7,5
Hombres;03 Asturias, Principado de;De 35 a 44 años;2021T2;7,6
Hombres;03 Asturias, Principado de;De 35 a 44 años;2021T1;5,5
Hombres;03 Asturias, Principado de;De 35 a 44 años;2020T4;6,1
Hombres;03 Asturias, Principado de;De 35 a 44 años;2020T3;5,8
Hombres;03 Asturias, Principado de;De 35 a 44 años;2020T2;5,9
Hombres;03 Asturias, Principado de;De 35 a 44 años;2020T1;7,2
Hombres;03 Asturias, Principado de;De 35 a 44 años;2019T4;6,7
Hombres;03 Asturias, Principado de;De 35 a 44 años;2019T3;7,9
Hombres;03 Asturias, Principado de;De 35 a 44 años;2019T2;8,8
Hombres;03 Asturias, Principado de;De 35 a 44 años;2019T1;9,9
Hombres;03 Asturias, Principado de;De 35 a 44 años;2018T4;7
Hombres;03 Asturias, Principado de;De 35 a 44 años;2018T3;9,5
Hombres;03 Asturias, Principado de;De 35 a 44 años;2018T2;7,8
Hombres;03 Asturias, Principado de;De 35 a 44 años;2018T1;10,7
Hombres;03 Asturias, Principado de;De 35 a 44 años;2017T4;10,5
Hombres;03 Asturias, Principado de;De 35 a 44 años;2017T3;9,7
Hombres;03 Asturias, Principado de;De 35 a 44 años;2017T2;8,1
Hombres;03 Asturias, Principado de;De 35 a 44 años;2017T1;9,7
Hombres;03 Asturias, Principado de;De 35 a 44 años;2016T4;8,7
Hombres;03 Asturias, Principado de;De 35 a 44 años;2016T3;14,2
Hombres;03 Asturias, Principado de;De 35 a 44 años;2016T2;13,7
Hombres;03 Asturias, Principado de;De 35 a 44 años;2016T1;14
Hombres;03 Asturias, Principado de;De 35 a 44 años;2015T4;14,9
Hombres;03 Asturias, Principado de;De 35 a 44 años;2015T3;13
Hombres;03 Asturias, Principado de;De 35 a 44 años;2015T2;16,1
Hombres;03 Asturias, Principado de;De 35 a 44 años;2015T1;13,4
Hombres;03 Asturias, Principado de;De 35 a 44 años;2014T4;14
Hombres;03 Asturias, Principado de;De 35 a 44 años;2014T3;10,8
Hombres;03 Asturias, Principado de;De 35 a 44 años;2014T2;13,7
Hombres;03 Asturias, Principado de;De 35 a 44 años;2014T1;15,5
Hombres;03 Asturias, Principado de;De 35 a 44 años;2013T4;14,9
Hombres;03 Asturias, Principado de;De 35 a 44 años;2013T3;17,4
Hombres;03 Asturias, Principado de;De 35 a 44 años;2013T2;20
Hombres;03 Asturias, Principado de;De 35 a 44 años;2013T1;18,8
Hombres;03 Asturias, Principado de;De 35 a 44 años;2012T4;17,4
Hombres;03 Asturias, Principado de;De 35 a 44 años;2012T3;17,4
Hombres;03 Asturias, Principado de;De 35 a 44 años;2012T2;17,7
Hombres;03 Asturias, Principado de;De 35 a 44 años;2012T1;16,4
Hombres;03 Asturias, Principado de;De 35 a 44 años;2011T4;14,2
Hombres;03 Asturias, Principado de;De 35 a 44 años;2011T3;14,6
Hombres;03 Asturias, Principado de;De 35 a 44 años;2011T2;13,2
Hombres;03 Asturias, Principado de;De 35 a 44 años;2011T1;12,4
Hombres;03 Asturias, Principado de;De 35 a 44 años;2010T4;9,1
Hombres;03 Asturias, Principado de;De 35 a 44 años;2010T3;5,3
Hombres;03 Asturias, Principado de;De 35 a 44 años;2010T2;9,2
Hombres;03 Asturias, Principado de;De 35 a 44 años;2010T1;8,3
Hombres;03 Asturias, Principado de;De 35 a 44 años;2009T4;7
Hombres;03 Asturias, Principado de;De 35 a 44 años;2009T3;6,6
Hombres;03 Asturias, Principado de;De 35 a 44 años;2009T2;7,8
Hombres;03 Asturias, Principado de;De 35 a 44 años;2009T1;7,2
Hombres;03 Asturias, Principado de;De 35 a 44 años;2008T4;5,5
Hombres;03 Asturias, Principado de;De 35 a 44 años;2008T3;3,9
Hombres;03 Asturias, Principado de;De 35 a 44 años;2008T2;4,9
Hombres;03 Asturias, Principado de;De 35 a 44 años;2008T1;3,7
Hombres;03 Asturias, Principado de;De 35 a 44 años;2007T4;3,2
Hombres;03 Asturias, Principado de;De 35 a 44 años;2007T3;3,1
Hombres;03 Asturias, Principado de;De 35 a 44 años;2007T2;4
Hombres;03 Asturias, Principado de;De 35 a 44 años;2007T1;3,4
Hombres;03 Asturias, Principado de;De 35 a 44 años;2006T4;2
Hombres;03 Asturias, Principado de;De 35 a 44 años;2006T3;2,6
Hombres;03 Asturias, Principado de;De 35 a 44 años;2006T2;3,8
Hombres;03 Asturias, Principado de;De 35 a 44 años;2006T1;3,7
Hombres;03 Asturias, Principado de;De 35 a 44 años;2005T4;2,4
Hombres;03 Asturias, Principado de;De 35 a 44 años;2005T3;1,7
Hombres;03 Asturias, Principado de;De 35 a 44 años;2005T2;5
Hombres;03 Asturias, Principado de;De 35 a 44 años;2005T1;6,4
Hombres;03 Asturias, Principado de;De 35 a 44 años;2004T4;3
Hombres;03 Asturias, Principado de;De 35 a 44 años;2004T3;3,5
Hombres;03 Asturias, Principado de;De 35 a 44 años;2004T2;4
Hombres;03 Asturias, Principado de;De 35 a 44 años;2004T1;4,4
Hombres;03 Asturias, Principado de;De 35 a 44 años;2003T4;3,8
Hombres;03 Asturias, Principado de;De 35 a 44 años;2003T3;2,7
Hombres;03 Asturias, Principado de;De 35 a 44 años;2003T2;2,3
Hombres;03 Asturias, Principado de;De 35 a 44 años;2003T1;2,9
Hombres;03 Asturias, Principado de;De 35 a 44 años;2002T4;4
Hombres;03 Asturias, Principado de;De 35 a 44 años;2002T3;4,8
Hombres;03 Asturias, Principado de;De 35 a 44 años;2002T2;5,7
Hombres;03 Asturias, Principado de;De 35 a 44 años;2002T1;3,8
Hombres;03 Asturias, Principado de;De 45 a 54 años;2024T3;4,3
Hombres;03 Asturias, Principado de;De 45 a 54 años;2024T2;4,5
Hombres;03 Asturias, Principado de;De 45 a 54 años;2024T1;4,2
Hombres;03 Asturias, Principado de;De 45 a 54 años;2023T4;6,9
Hombres;03 Asturias, Principado de;De 45 a 54 años;2023T3;6
Hombres;03 Asturias, Principado de;De 45 a 54 años;2023T2;5,7
Hombres;03 Asturias, Principado de;De 45 a 54 años;2023T1;5,3
Hombres;03 Asturias, Principado de;De 45 a 54 años;2022T4;7,5
Hombres;03 Asturias, Principado de;De 45 a 54 años;2022T3;7,3
Hombres;03 Asturias, Principado de;De 45 a 54 años;2022T2;5,2
Hombres;03 Asturias, Principado de;De 45 a 54 años;2022T1;6,3
Hombres;03 Asturias, Principado de;De 45 a 54 años;2021T4;3,7
Hombres;03 Asturias, Principado de;De 45 a 54 años;2021T3;6
Hombres;03 Asturias, Principado de;De 45 a 54 años;2021T2;5,5
Hombres;03 Asturias, Principado de;De 45 a 54 años;2021T1;8,2
Hombres;03 Asturias, Principado de;De 45 a 54 años;2020T4;6,5
Hombres;03 Asturias, Principado de;De 45 a 54 años;2020T3;7,6
Hombres;03 Asturias, Principado de;De 45 a 54 años;2020T2;9,6
Hombres;03 Asturias, Principado de;De 45 a 54 años;2020T1;10,1
Hombres;03 Asturias, Principado de;De 45 a 54 años;2019T4;6,3
Hombres;03 Asturias, Principado de;De 45 a 54 años;2019T3;8,4
Hombres;03 Asturias, Principado de;De 45 a 54 años;2019T2;6,9
Hombres;03 Asturias, Principado de;De 45 a 54 años;2019T1;8,1
Hombres;03 Asturias, Principado de;De 45 a 54 años;2018T4;7,8
Hombres;03 Asturias, Principado de;De 45 a 54 años;2018T3;7,4
Hombres;03 Asturias, Principado de;De 45 a 54 años;2018T2;6,2
Hombres;03 Asturias, Principado de;De 45 a 54 años;2018T1;7,7
Hombres;03 Asturias, Principado de;De 45 a 54 años;2017T4;8
Hombres;03 Asturias, Principado de;De 45 a 54 años;2017T3;6,5
Hombres;03 Asturias, Principado de;De 45 a 54 años;2017T2;5
Hombres;03 Asturias, Principado de;De 45 a 54 años;2017T1;6,7
Hombres;03 Asturias, Principado de;De 45 a 54 años;2016T4;8,1
Hombres;03 Asturias, Principado de;De 45 a 54 años;2016T3;8,5
Hombres;03 Asturias, Principado de;De 45 a 54 años;2016T2;12,1
Hombres;03 Asturias, Principado de;De 45 a 54 años;2016T1;10,4
Hombres;03 Asturias, Principado de;De 45 a 54 años;2015T4;11
Hombres;03 Asturias, Principado de;De 45 a 54 años;2015T3;7,8
Hombres;03 Asturias, Principado de;De 45 a 54 años;2015T2;11,7
Hombres;03 Asturias, Principado de;De 45 a 54 años;2015T1;8,7
Hombres;03 Asturias, Principado de;De 45 a 54 años;2014T4;9,7
Hombres;03 Asturias, Principado de;De 45 a 54 años;2014T3;10,3
Hombres;03 Asturias, Principado de;De 45 a 54 años;2014T2;10,3
Hombres;03 Asturias, Principado de;De 45 a 54 años;2014T1;11,2
Hombres;03 Asturias, Principado de;De 45 a 54 años;2013T4;9,8
Hombres;03 Asturias, Principado de;De 45 a 54 años;2013T3;10,9
Hombres;03 Asturias, Principado de;De 45 a 54 años;2013T2;12,7
Hombres;03 Asturias, Principado de;De 45 a 54 años;2013T1;13,4
Hombres;03 Asturias, Principado de;De 45 a 54 años;2012T4;10,2
Hombres;03 Asturias, Principado de;De 45 a 54 años;2012T3;14,1
Hombres;03 Asturias, Principado de;De 45 a 54 años;2012T2;11,5
Hombres;03 Asturias, Principado de;De 45 a 54 años;2012T1;9,4
Hombres;03 Asturias, Principado de;De 45 a 54 años;2011T4;8,2
Hombres;03 Asturias, Principado de;De 45 a 54 años;2011T3;5,1
Hombres;03 Asturias, Principado de;De 45 a 54 años;2011T2;5,9
Hombres;03 Asturias, Principado de;De 45 a 54 años;2011T1;6,1
Hombres;03 Asturias, Principado de;De 45 a 54 años;2010T4;6,7
Hombres;03 Asturias, Principado de;De 45 a 54 años;2010T3;6,9
Hombres;03 Asturias, Principado de;De 45 a 54 años;2010T2;6,7
Hombres;03 Asturias, Principado de;De 45 a 54 años;2010T1;4,2
Hombres;03 Asturias, Principado de;De 45 a 54 años;2009T4;4,3
Hombres;03 Asturias, Principado de;De 45 a 54 años;2009T3;4,1
Hombres;03 Asturias, Principado de;De 45 a 54 años;2009T2;3,7
Hombres;03 Asturias, Principado de;De 45 a 54 años;2009T1;3,3
Hombres;03 Asturias, Principado de;De 45 a 54 años;2008T4;3,1
Hombres;03 Asturias, Principado de;De 45 a 54 años;2008T3;1,4
Hombres;03 Asturias, Principado de;De 45 a 54 años;2008T2;1,6
Hombres;03 Asturias, Principado de;De 45 a 54 años;2008T1;1,8
Hombres;03 Asturias, Principado de;De 45 a 54 años;2007T4;3,2
Hombres;03 Asturias, Principado de;De 45 a 54 años;2007T3;1,7
Hombres;03 Asturias, Principado de;De 45 a 54 años;2007T2;3,6
Hombres;03 Asturias, Principado de;De 45 a 54 años;2007T1;3,5
Hombres;03 Asturias, Principado de;De 45 a 54 años;2006T4;3,9
Hombres;03 Asturias, Principado de;De 45 a 54 años;2006T3;1,9
Hombres;03 Asturias, Principado de;De 45 a 54 años;2006T2;1
Hombres;03 Asturias, Principado de;De 45 a 54 años;2006T1;1,6
Hombres;03 Asturias, Principado de;De 45 a 54 años;2005T4;2,3
Hombres;03 Asturias, Principado de;De 45 a 54 años;2005T3;1,3
Hombres;03 Asturias, Principado de;De 45 a 54 años;2005T2;2,3
Hombres;03 Asturias, Principado de;De 45 a 54 años;2005T1;3,3
Hombres;03 Asturias, Principado de;De 45 a 54 años;2004T4;1,3
Hombres;03 Asturias, Principado de;De 45 a 54 años;2004T3;1,4
Hombres;03 Asturias, Principado de;De 45 a 54 años;2004T2;1,5
Hombres;03 Asturias, Principado de;De 45 a 54 años;2004T1;1,2
Hombres;03 Asturias, Principado de;De 45 a 54 años;2003T4;1,5
Hombres;03 Asturias, Principado de;De 45 a 54 años;2003T3;1,4
Hombres;03 Asturias, Principado de;De 45 a 54 años;2003T2;1,2
Hombres;03 Asturias, Principado de;De 45 a 54 años;2003T1;2
Hombres;03 Asturias, Principado de;De 45 a 54 años;2002T4;1,3
Hombres;03 Asturias, Principado de;De 45 a 54 años;2002T3;1,2
Hombres;03 Asturias, Principado de;De 45 a 54 años;2002T2;0,6
Hombres;03 Asturias, Principado de;De 45 a 54 años;2002T1;0,6
Hombres;03 Asturias, Principado de;55 y más años;2024T3;5,6
Hombres;03 Asturias, Principado de;55 y más años;2024T2;8,2
